edge_id,source_id,relation,target_id,properties_json
e:obs:gdp_primary:2021Q4:time,obs:gdp_primary:2021Q4,AT_TIME,period:Q:2021Q4,{}
e:obs:gdp_tertiary:2021Q4:region,obs:gdp_tertiary:2021Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2021Q4:metric,obs:gdp_tertiary:2021Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2021Q4:time,obs:gdp_tertiary:2021Q4,AT_TIME,period:Q:2021Q4,{}
e:obs:gdp_secondary:2021Q4:region,obs:gdp_secondary:2021Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2021Q4:metric,obs:gdp_secondary:2021Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2021Q4:time,obs:gdp_secondary:2021Q4,AT_TIME,period:Q:2021Q4,{}
e:obs:gdp_primary:2022Q1:region,obs:gdp_primary:2022Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2022Q1:metric,obs:gdp_primary:2022Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2022Q1:time,obs:gdp_primary:2022Q1,AT_TIME,period:Q:2022Q1,{}
e:obs:gdp_tertiary:2022Q1:region,obs:gdp_tertiary:2022Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2022Q1:metric,obs:gdp_tertiary:2022Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2022Q1:time,obs:gdp_tertiary:2022Q1,AT_TIME,period:Q:2022Q1,{}
e:obs:gdp_secondary:2022Q1:region,obs:gdp_secondary:2022Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2022Q1:metric,obs:gdp_secondary:2022Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2022Q1:time,obs:gdp_secondary:2022Q1,AT_TIME,period:Q:2022Q1,{}
e:obs:gdp_primary:2022Q2:region,obs:gdp_primary:2022Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2022Q2:metric,obs:gdp_primary:2022Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2022Q2:time,obs:gdp_primary:2022Q2,AT_TIME,period:Q:2022Q2,{}
e:obs:gdp_tertiary:2022Q2:region,obs:gdp_tertiary:2022Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2022Q2:metric,obs:gdp_tertiary:2022Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2022Q2:time,obs:gdp_tertiary:2022Q2,AT_TIME,period:Q:2022Q2,{}
e:obs:gdp_secondary:2022Q2:region,obs:gdp_secondary:2022Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2022Q2:metric,obs:gdp_secondary:2022Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2022Q2:time,obs:gdp_secondary:2022Q2,AT_TIME,period:Q:2022Q2,{}
e:obs:gdp_primary:2022Q3:region,obs:gdp_primary:2022Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2022Q3:metric,obs:gdp_primary:2022Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2022Q3:time,obs:gdp_primary:2022Q3,AT_TIME,period:Q:2022Q3,{}
e:obs:gdp_tertiary:2022Q3:region,obs:gdp_tertiary:2022Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2022Q3:metric,obs:gdp_tertiary:2022Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2022Q3:time,obs:gdp_tertiary:2022Q3,AT_TIME,period:Q:2022Q3,{}
e:obs:gdp_secondary:2022Q3:region,obs:gdp_secondary:2022Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2022Q3:metric,obs:gdp_secondary:2022Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2022Q3:time,obs:gdp_secondary:2022Q3,AT_TIME,period:Q:2022Q3,{}
e:obs:gdp_primary:2022Q4:region,obs:gdp_primary:2022Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2022Q4:metric,obs:gdp_primary:2022Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2022Q4:time,obs:gdp_primary:2022Q4,AT_TIME,period:Q:2022Q4,{}
e:obs:gdp_tertiary:2022Q4:region,obs:gdp_tertiary:2022Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2022Q4:metric,obs:gdp_tertiary:2022Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2022Q4:time,obs:gdp_tertiary:2022Q4,AT_TIME,period:Q:2022Q4,{}
e:obs:gdp_secondary:2022Q4:region,obs:gdp_secondary:2022Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2022Q4:metric,obs:gdp_secondary:2022Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2022Q4:time,obs:gdp_secondary:2022Q4,AT_TIME,period:Q:2022Q4,{}
e:obs:gdp_primary:2023Q1:region,obs:gdp_primary:2023Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2023Q1:metric,obs:gdp_primary:2023Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2023Q1:time,obs:gdp_primary:2023Q1,AT_TIME,period:Q:2023Q1,{}
e:obs:gdp_tertiary:2023Q1:region,obs:gdp_tertiary:2023Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2023Q1:metric,obs:gdp_tertiary:2023Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2023Q1:time,obs:gdp_tertiary:2023Q1,AT_TIME,period:Q:2023Q1,{}
e:obs:gdp_secondary:2023Q1:region,obs:gdp_secondary:2023Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2023Q1:metric,obs:gdp_secondary:2023Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2023Q1:time,obs:gdp_secondary:2023Q1,AT_TIME,period:Q:2023Q1,{}
e:obs:gdp_primary:2023Q2:region,obs:gdp_primary:2023Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2023Q2:metric,obs:gdp_primary:2023Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2023Q2:time,obs:gdp_primary:2023Q2,AT_TIME,period:Q:2023Q2,{}
e:obs:gdp_tertiary:2023Q2:region,obs:gdp_tertiary:2023Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2023Q2:metric,obs:gdp_tertiary:2023Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2023Q2:time,obs:gdp_tertiary:2023Q2,AT_TIME,period:Q:2023Q2,{}
e:obs:gdp_secondary:2023Q2:region,obs:gdp_secondary:2023Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2023Q2:metric,obs:gdp_secondary:2023Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2023Q2:time,obs:gdp_secondary:2023Q2,AT_TIME,period:Q:2023Q2,{}
e:obs:gdp_primary:2023Q3:region,obs:gdp_primary:2023Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2023Q3:metric,obs:gdp_primary:2023Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2023Q3:time,obs:gdp_primary:2023Q3,AT_TIME,period:Q:2023Q3,{}
e:obs:gdp_tertiary:2023Q3:region,obs:gdp_tertiary:2023Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2023Q3:metric,obs:gdp_tertiary:2023Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2023Q3:time,obs:gdp_tertiary:2023Q3,AT_TIME,period:Q:2023Q3,{}
e:obs:gdp_secondary:2023Q3:region,obs:gdp_secondary:2023Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2023Q3:metric,obs:gdp_secondary:2023Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2023Q3:time,obs:gdp_secondary:2023Q3,AT_TIME,period:Q:2023Q3,{}
e:obs:gdp_primary:2023Q4:region,obs:gdp_primary:2023Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2023Q4:metric,obs:gdp_primary:2023Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2023Q4:time,obs:gdp_primary:2023Q4,AT_TIME,period:Q:2023Q4,{}
e:obs:gdp_tertiary:2023Q4:region,obs:gdp_tertiary:2023Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2023Q4:metric,obs:gdp_tertiary:2023Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2023Q4:time,obs:gdp_tertiary:2023Q4,AT_TIME,period:Q:2023Q4,{}
e:obs:gdp_secondary:2023Q4:region,obs:gdp_secondary:2023Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2023Q4:metric,obs:gdp_secondary:2023Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2023Q4:time,obs:gdp_secondary:2023Q4,AT_TIME,period:Q:2023Q4,{}
e:obs:gdp_primary:2024Q1:region,obs:gdp_primary:2024Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2024Q1:metric,obs:gdp_primary:2024Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2024Q1:time,obs:gdp_primary:2024Q1,AT_TIME,period:Q:2024Q1,{}
e:obs:gdp_tertiary:2024Q1:region,obs:gdp_tertiary:2024Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2024Q1:metric,obs:gdp_tertiary:2024Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2024Q1:time,obs:gdp_tertiary:2024Q1,AT_TIME,period:Q:2024Q1,{}
e:obs:gdp_secondary:2024Q1:region,obs:gdp_secondary:2024Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2024Q1:metric,obs:gdp_secondary:2024Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2024Q1:time,obs:gdp_secondary:2024Q1,AT_TIME,period:Q:2024Q1,{}
e:obs:gdp_primary:2024Q2:region,obs:gdp_primary:2024Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2024Q2:metric,obs:gdp_primary:2024Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2024Q2:time,obs:gdp_primary:2024Q2,AT_TIME,period:Q:2024Q2,{}
e:obs:gdp_tertiary:2024Q2:region,obs:gdp_tertiary:2024Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2024Q2:metric,obs:gdp_tertiary:2024Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2024Q2:time,obs:gdp_tertiary:2024Q2,AT_TIME,period:Q:2024Q2,{}
e:obs:gdp_secondary:2024Q2:region,obs:gdp_secondary:2024Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2024Q2:metric,obs:gdp_secondary:2024Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2024Q2:time,obs:gdp_secondary:2024Q2,AT_TIME,period:Q:2024Q2,{}
e:obs:gdp_primary:2024Q3:region,obs:gdp_primary:2024Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2024Q3:metric,obs:gdp_primary:2024Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2024Q3:time,obs:gdp_primary:2024Q3,AT_TIME,period:Q:2024Q3,{}
e:obs:gdp_tertiary:2024Q3:region,obs:gdp_tertiary:2024Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2024Q3:metric,obs:gdp_tertiary:2024Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2024Q3:time,obs:gdp_tertiary:2024Q3,AT_TIME,period:Q:2024Q3,{}
e:obs:gdp_secondary:2024Q3:region,obs:gdp_secondary:2024Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2024Q3:metric,obs:gdp_secondary:2024Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2024Q3:time,obs:gdp_secondary:2024Q3,AT_TIME,period:Q:2024Q3,{}
e:obs:gdp_primary:2024Q4:region,obs:gdp_primary:2024Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2024Q4:metric,obs:gdp_primary:2024Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2024Q4:time,obs:gdp_primary:2024Q4,AT_TIME,period:Q:2024Q4,{}
e:obs:gdp_tertiary:2024Q4:region,obs:gdp_tertiary:2024Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2024Q4:metric,obs:gdp_tertiary:2024Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2024Q4:time,obs:gdp_tertiary:2024Q4,AT_TIME,period:Q:2024Q4,{}
e:obs:gdp_secondary:2024Q4:region,obs:gdp_secondary:2024Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2024Q4:metric,obs:gdp_secondary:2024Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2024Q4:time,obs:gdp_secondary:2024Q4,AT_TIME,period:Q:2024Q4,{}
e:obs:gdp_primary:2025Q1:region,obs:gdp_primary:2025Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2025Q1:metric,obs:gdp_primary:2025Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2025Q1:time,obs:gdp_primary:2025Q1,AT_TIME,period:Q:2025Q1,{}
e:obs:gdp_tertiary:2025Q1:region,obs:gdp_tertiary:2025Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2025Q1:metric,obs:gdp_tertiary:2025Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2025Q1:time,obs:gdp_tertiary:2025Q1,AT_TIME,period:Q:2025Q1,{}
e:obs:gdp_secondary:2025Q1:region,obs:gdp_secondary:2025Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2025Q1:metric,obs:gdp_secondary:2025Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2025Q1:time,obs:gdp_secondary:2025Q1,AT_TIME,period:Q:2025Q1,{}
e:obs:gdp_primary:2025Q2:region,obs:gdp_primary:2025Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2025Q2:metric,obs:gdp_primary:2025Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2025Q2:time,obs:gdp_primary:2025Q2,AT_TIME,period:Q:2025Q2,{}
e:obs:gdp_tertiary:2025Q2:region,obs:gdp_tertiary:2025Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2025Q2:metric,obs:gdp_tertiary:2025Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2025Q2:time,obs:gdp_tertiary:2025Q2,AT_TIME,period:Q:2025Q2,{}
e:obs:gdp_secondary:2025Q2:region,obs:gdp_secondary:2025Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2025Q2:metric,obs:gdp_secondary:2025Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2025Q2:time,obs:gdp_secondary:2025Q2,AT_TIME,period:Q:2025Q2,{}
e:obs:gdp_primary:2025Q3:region,obs:gdp_primary:2025Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2025Q3:metric,obs:gdp_primary:2025Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2025Q3:time,obs:gdp_primary:2025Q3,AT_TIME,period:Q:2025Q3,{}
e:obs:gdp_tertiary:2025Q3:region,obs:gdp_tertiary:2025Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2025Q3:metric,obs:gdp_tertiary:2025Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2025Q3:time,obs:gdp_tertiary:2025Q3,AT_TIME,period:Q:2025Q3,{}
e:obs:gdp_secondary:2025Q3:region,obs:gdp_secondary:2025Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2025Q3:metric,obs:gdp_secondary:2025Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2025Q3:time,obs:gdp_secondary:2025Q3,AT_TIME,period:Q:2025Q3,{}
e:obs:gdp_primary:2025Q4:region,obs:gdp_primary:2025Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2025Q4:metric,obs:gdp_primary:2025Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2025Q4:time,obs:gdp_primary:2025Q4,AT_TIME,period:Q:2025Q4,{}
e:obs:gdp_tertiary:2025Q4:region,obs:gdp_tertiary:2025Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2025Q4:metric,obs:gdp_tertiary:2025Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2025Q4:time,obs:gdp_tertiary:2025Q4,AT_TIME,period:Q:2025Q4,{}
e:obs:gdp_secondary:2025Q4:region,obs:gdp_secondary:2025Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2025Q4:metric,obs:gdp_secondary:2025Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2025Q4:time,obs:gdp_secondary:2025Q4,AT_TIME,period:Q:2025Q4,{}
e:anomaly:gdp_tertiary:2000Q2:derived,anomaly:gdp_tertiary:2000Q2,DERIVED_FROM,obs:gdp_tertiary:2000Q2,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_tertiary:2000Q2:cause:industrial_activity,anomaly:gdp_tertiary:2000Q2,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_secondary:2000Q4:derived,anomaly:gdp_secondary:2000Q4,DERIVED_FROM,obs:gdp_secondary:2000Q4,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_secondary:2000Q4:cause:annual_revision,anomaly:gdp_secondary:2000Q4,DATA_QUALITY_RISK,cause:annual_revision,"{""confidence"":""high"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""}"
e:anomaly:gdp_secondary:2000Q4:cause:industrial_activity,anomaly:gdp_secondary:2000Q4,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_tertiary:2000Q4:derived,anomaly:gdp_tertiary:2000Q4,DERIVED_FROM,obs:gdp_tertiary:2000Q4,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_tertiary:2000Q4:cause:annual_revision,anomaly:gdp_tertiary:2000Q4,DATA_QUALITY_RISK,cause:annual_revision,"{""confidence"":""high"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""}"
e:anomaly:gdp_tertiary:2000Q4:cause:industrial_activity,anomaly:gdp_tertiary:2000Q4,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_tertiary:2001Q1:derived,anomaly:gdp_tertiary:2001Q1,DERIVED_FROM,obs:gdp_tertiary:2001Q1,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_tertiary:2001Q1:cause:industrial_activity,anomaly:gdp_tertiary:2001Q1,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_primary:2001Q2:derived,anomaly:gdp_primary:2001Q2,DERIVED_FROM,obs:gdp_primary:2001Q2,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_primary:2001Q2:cause:industrial_activity,anomaly:gdp_primary:2001Q2,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_secondary:2001Q2:derived,anomaly:gdp_secondary:2001Q2,DERIVED_FROM,obs:gdp_secondary:2001Q2,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_secondary:2001Q2:cause:industrial_activity,anomaly:gdp_secondary:2001Q2,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_tertiary:2001Q2:derived,anomaly:gdp_tertiary:2001Q2,DERIVED_FROM,obs:gdp_tertiary:2001Q2,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_tertiary:2001Q2:cause:industrial_activity,anomaly:gdp_tertiary:2001Q2,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_primary:2001Q3:derived,anomaly:gdp_primary:2001Q3,DERIVED_FROM,obs:gdp_primary:2001Q3,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_primary:2001Q3:cause:industrial_activity,anomaly:gdp_primary:2001Q3,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_primary:2002Q1:derived,anomaly:gdp_primary:2002Q1,DERIVED_FROM,obs:gdp_primary:2002Q1,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_primary:2002Q1:cause:industrial_activity,anomaly:gdp_primary:2002Q1,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_primary:2004Q2:derived,anomaly:gdp_primary:2004Q2,DERIVED_FROM,obs:gdp_primary:2004Q2,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_primary:2004Q2:cause:industrial_activity,anomaly:gdp_primary:2004Q2,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_secondary:2005Q2:derived,anomaly:gdp_secondary:2005Q2,DERIVED_FROM,obs:gdp_secondary:2005Q2,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_secondary:2005Q2:cause:industrial_activity,anomaly:gdp_secondary:2005Q2,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_secondary:2005Q3:derived,anomaly:gdp_secondary:2005Q3,DERIVED_FROM,obs:gdp_secondary:2005Q3,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_secondary:2005Q3:cause:industrial_activity,anomaly:gdp_secondary:2005Q3,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_tertiary:2005Q4:derived,anomaly:gdp_tertiary:2005Q4,DERIVED_FROM,obs:gdp_tertiary:2005Q4,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_tertiary:2005Q4:cause:annual_revision,anomaly:gdp_tertiary:2005Q4,DATA_QUALITY_RISK,cause:annual_revision,"{""confidence"":""high"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""}"
e:anomaly:gdp_tertiary:2005Q4:cause:industrial_activity,anomaly:gdp_tertiary:2005Q4,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_secondary:2008Q1:derived,anomaly:gdp_secondary:2008Q1,DERIVED_FROM,obs:gdp_secondary:2008Q1,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_secondary:2008Q1:cause:industrial_activity,anomaly:gdp_secondary:2008Q1,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_primary:2008Q4:derived,anomaly:gdp_primary:2008Q4,DERIVED_FROM,obs:gdp_primary:2008Q4,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_primary:2008Q4:cause:annual_revision,anomaly:gdp_primary:2008Q4,DATA_QUALITY_RISK,cause:annual_revision,"{""confidence"":""high"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""}"
e:anomaly:gdp_primary:2008Q4:cause:industrial_activity,anomaly:gdp_primary:2008Q4,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_secondary:2009Q1:derived,anomaly:gdp_secondary:2009Q1,DERIVED_FROM,obs:gdp_secondary:2009Q1,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_secondary:2009Q1:cause:industrial_activity,anomaly:gdp_secondary:2009Q1,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
e:anomaly:gdp_primary:2009Q2:derived,anomaly:gdp_primary:2009Q2,DERIVED_FROM,obs:gdp_primary:2009Q2,"{""method"":""log-STL"",""threshold"":""5% medium / 8% high""}"
e:anomaly:gdp_primary:2009Q2:cause:industrial_activity,anomaly:gdp_primary:2009Q2,CANDIDATE_EXPLANATION,cause:industrial_activity,"{""confidence"":""low"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}"
